name,id,nametype,recclass,fall,year,reclat,reclong,GeoLocation,mass (kg)
LaPaz Icefield 04668,45216,1,333,1,2004.0,,,,0.0103
LaPaz Icefield 04669,45217,1,333,1,2004.0,,,,0.0039
LaPaz Icefield 04670,45218,1,333,1,2004.0,,,,0.0081
LaPaz Icefield 04671,45219,1,374,1,2004.0,,,,0.0054
LaPaz Icefield 04672,45220,1,184,1,2004.0,,,,0.0037
LaPaz Icefield 04673,45221,1,327,1,2004.0,,,,0.0086
LaPaz Icefield 04674,45222,1,333,1,2004.0,,,,0.0062
LaPaz Icefield 04675,45223,1,44,1,2004.0,,,,0.0066
LaPaz Icefield 04676,45224,1,327,1,2004.0,,,,0.009300000000000001
LaPaz Icefield 04677,45225,1,327,1,2004.0,,,,0.0135
LaPaz Icefield 04678,45226,1,333,1,2004.0,,,,0.0213
LaPaz Icefield 04679,45227,1,378,1,2004.0,,,,0.0088
LaPaz Icefield 04680,45228,1,44,1,2004.0,,,,0.014
LaPaz Icefield 04681,45229,1,369,1,2004.0,,,,0.0342
LaPaz Icefield 04682,45230,1,327,1,2004.0,,,,0.0414
LaPaz Icefield 04683,45231,1,184,1,2004.0,,,,0.0324
LaPaz Icefield 04684,45232,1,378,1,2004.0,,,,0.0223
LaPaz Icefield 04685,45233,1,319,1,2004.0,,,,0.0175
LaPaz Icefield 04686,45234,1,333,1,2004.0,,,,0.0263
LaPaz Icefield 04687,45235,1,191,1,2004.0,,,,0.011300000000000001
LaPaz Icefield 04688,45236,1,191,1,2004.0,,,,0.019600000000000003
LaPaz Icefield 04689,45237,1,184,1,2004.0,,,,0.0112
LaPaz Icefield 04690,45238,1,333,1,2004.0,,,,0.010199999999999999
LaPaz Icefield 04691,45239,1,327,1,2004.0,,,,0.011699999999999999
LaPaz Icefield 04692,45240,1,333,1,2004.0,,,,0.0126
LaPaz Icefield 04693,45241,1,327,1,2004.0,,,,0.011300000000000001
LaPaz Icefield 04694,45242,1,327,1,2004.0,,,,0.0075
LaPaz Icefield 04695,45243,1,327,1,2004.0,,,,0.0074
LaPaz Icefield 04696,45244,1,374,1,2004.0,,,,0.0074
LaPaz Icefield 04697,45245,1,327,1,2004.0,,,,0.0028
LaPaz Icefield 04698,45246,1,327,1,2004.0,,,,0.0054
LaPaz Icefield 04699,45247,1,327,1,2004.0,,,,0.006900000000000001
LaPaz Icefield 04700,45248,1,327,1,2004.0,,,,0.0070999999999999995
LaPaz Icefield 04701,45249,1,327,1,2004.0,,,,0.0076
LaPaz Icefield 04702,45250,1,374,1,2004.0,,,,0.0046
LaPaz Icefield 04703,45251,1,184,1,2004.0,,,,0.0060999999999999995
LaPaz Icefield 04704,45252,1,191,1,2004.0,,,,0.0040999999999999995
LaPaz Icefield 04705,45253,1,191,1,2004.0,,,,0.0019
LaPaz Icefield 04706,45254,1,327,1,2004.0,,,,0.0027
LaPaz Icefield 04707,45255,1,333,1,2004.0,,,,0.0019
LaPaz Icefield 04708,45256,1,327,1,2004.0,,,,0.0011
LaPaz Icefield 04709,45257,1,333,1,2004.0,,,,0.0007
LaPaz Icefield 04710,46160,1,327,1,2004.0,,,,0.1546
LaPaz Icefield 04711,46161,1,327,1,2004.0,,,,0.0544
LaPaz Icefield 04712,46162,1,327,1,2004.0,,,,0.12830000000000003
LaPaz Icefield 04713,46163,1,327,1,2004.0,,,,0.0928
LaPaz Icefield 04714,46164,1,378,1,2004.0,,,,0.061700000000000005
LaPaz Icefield 04715,46165,1,333,1,2004.0,,,,0.09340000000000001
LaPaz Icefield 04716,46166,1,378,1,2004.0,,,,0.06659999999999999
LaPaz Icefield 04717,46167,1,327,1,2004.0,,,,0.1008
LaPaz Icefield 04718,46168,1,327,1,2004.0,,,,0.0503
LaPaz Icefield 04719,46169,1,378,1,2004.0,,,,0.0619
LaPaz Icefield 04720,46170,1,60,1,2004.0,,,,0.0588
LaPaz Icefield 04721,46171,1,60,1,2004.0,,,,0.035
LaPaz Icefield 04722,46172,1,327,1,2004.0,,,,0.0365
LaPaz Icefield 04723,46173,1,327,1,2004.0,,,,0.036899999999999995
LaPaz Icefield 04724,46174,1,184,1,2004.0,,,,0.0337
LaPaz Icefield 04725,46175,1,327,1,2004.0,,,,0.033
LaPaz Icefield 04726,46176,1,327,1,2004.0,,,,0.047200000000000006
LaPaz Icefield 04727,46177,1,327,1,2004.0,,,,0.0293
LaPaz Icefield 04728,46178,1,327,1,2004.0,,,,0.0451
LaPaz Icefield 04729,46179,1,327,1,2004.0,,,,0.0433
LaPaz Icefield 04730,45258,1,374,1,2004.0,,,,0.0265
LaPaz Icefield 04731,45259,1,333,1,2004.0,,,,0.0145
LaPaz Icefield 04732,45260,1,327,1,2004.0,,,,0.0258
LaPaz Icefield 04733,45261,1,374,1,2004.0,,,,0.0201
LaPaz Icefield 04734,45262,1,333,1,2004.0,,,,0.026699999999999998
LaPaz Icefield 04735,45263,1,327,1,2004.0,,,,0.0221
LaPaz Icefield 04736,45264,1,191,1,2004.0,,,,0.015099999999999999
LaPaz Icefield 04737,45265,1,327,1,2004.0,,,,0.0143
LaPaz Icefield 04738,45266,1,374,1,2004.0,,,,0.020399999999999998
LaPaz Icefield 04739,45267,1,184,1,2004.0,,,,0.0066
LaPaz Icefield 04740,45268,1,374,1,2004.0,,,,0.009800000000000001
LaPaz Icefield 04741,45269,1,184,1,2004.0,,,,0.0032
LaPaz Icefield 04742,45270,1,327,1,2004.0,,,,0.0116
LaPaz Icefield 04743,45271,1,333,1,2004.0,,,,0.003
LaPaz Icefield 04744,45272,1,378,1,2004.0,,,,0.0108
LaPaz Icefield 04745,45273,1,118,1,2004.0,,,,0.0032
LaPaz Icefield 04746,45274,1,327,1,2004.0,,,,0.0077
LaPaz Icefield 04747,45275,1,378,1,2004.0,,,,0.0119
LaPaz Icefield 04748,45276,1,333,1,2004.0,,,,0.0075
LaPaz Icefield 04749,45277,1,319,1,2004.0,,,,0.005900000000000001
LaPaz Icefield 04750,44346,1,327,1,2004.0,,,,0.005900000000000001
LaPaz Icefield 04751,44347,1,118,1,2004.0,,,,0.0028
LaPaz Icefield 04752,44348,1,327,1,2004.0,,,,0.0014
LaPaz Icefield 04753,44349,1,327,1,2004.0,,,,0.0052
LaPaz Icefield 04754,46180,1,44,1,2004.0,,,,0.0072
LaPaz Icefield 04755,44350,1,333,1,2004.0,,,,0.0043
LaPaz Icefield 04756,44351,1,374,1,2004.0,,,,0.0067
LaPaz Icefield 04757,44352,1,67,1,2004.0,,,,0.0128
LaPaz Icefield 04758,44353,1,333,1,2004.0,,,,0.0075
LaPaz Icefield 04759,44354,1,175,1,2004.0,,,,0.0063
LaPaz Icefield 04760,45278,1,44,1,2004.0,,,,0.0011
LaPaz Icefield 04761,45279,1,327,1,2004.0,,,,0.0027
LaPaz Icefield 04762,45280,1,333,1,2004.0,,,,0.0034
LaPaz Icefield 04763,45281,1,191,1,2004.0,,,,0.0025
LaPaz Icefield 04764,45282,1,333,1,2004.0,,,,0.0027
LaPaz Icefield 04765,45283,1,333,1,2004.0,,,,0.0027
LaPaz Icefield 04766,45284,1,333,1,2004.0,,,,0.0011
LaPaz Icefield 04767,45285,1,333,1,2004.0,,,,0.0065
LaPaz Icefield 04768,45286,1,327,1,2004.0,,,,0.002
LaPaz Icefield 04769,45287,1,374,1,2004.0,,,,0.0034
LaPaz Icefield 04770,44355,1,184,1,2004.0,,,,0.0011
LaPaz Icefield 04771,44356,1,44,1,2004.0,,,,0.0006
LaPaz Icefield 04772,44357,1,327,1,2004.0,,,,0.0016
LaPaz Icefield 04773,44358,1,67,1,2004.0,,,,0.0083
LaPaz Icefield 04774,44359,1,327,1,2004.0,,,,0.0054
LaPaz Icefield 04775,44360,1,333,1,2004.0,,,,0.0040999999999999995
LaPaz Icefield 04776,44361,1,327,1,2004.0,,,,0.0038
LaPaz Icefield 04777,44362,1,327,1,2004.0,,,,0.0034
LaPaz Icefield 04778,44363,1,327,1,2004.0,,,,0.0079
LaPaz Icefield 04779,44364,1,462,1,2004.0,,,,0.0018
LaPaz Icefield 04780,46181,1,378,1,2004.0,,,,0.07490000000000001
LaPaz Icefield 04781,46182,1,378,1,2004.0,,,,0.0432
LaPaz Icefield 04782,46183,1,327,1,2004.0,,,,0.0692
LaPaz Icefield 04783,46184,1,378,1,2004.0,,,,0.055
LaPaz Icefield 04784,46185,1,327,1,2004.0,,,,0.0565
LaPaz Icefield 04785,46186,1,378,1,2004.0,,,,0.1325
LaPaz Icefield 04786,46187,1,378,1,2004.0,,,,0.0689
LaPaz Icefield 04787,46188,1,327,1,2004.0,,,,0.0693
LaPaz Icefield 04788,46189,1,327,1,2004.0,,,,0.1198
LaPaz Icefield 04789,46190,1,327,1,2004.0,,,,0.0831
LaPaz Icefield 04790,45288,1,374,1,2004.0,,,,0.066
LaPaz Icefield 04791,45289,1,374,1,2004.0,,,,0.0508
LaPaz Icefield 04792,45290,1,327,1,2004.0,,,,0.039700000000000006
LaPaz Icefield 04793,45291,1,374,1,2004.0,,,,0.0346
LaPaz Icefield 04794,45292,1,327,1,2004.0,,,,0.037700000000000004
LaPaz Icefield 04795,45293,1,374,1,2004.0,,,,0.056
LaPaz Icefield 04796,45294,1,44,1,2004.0,,,,0.0157
LaPaz Icefield 04797,45295,1,378,1,2004.0,,,,0.0498
LaPaz Icefield 04798,45296,1,374,1,2004.0,,,,0.0696
LaPaz Icefield 04799,45297,1,333,1,2004.0,,,,0.014
LaPaz Icefield 04800,45298,1,327,1,2004.0,,,,0.0324
LaPaz Icefield 04801,45299,1,327,1,2004.0,,,,0.0185
LaPaz Icefield 04802,45300,1,327,1,2004.0,,,,0.023100000000000002
LaPaz Icefield 04803,45301,1,327,1,2004.0,,,,0.027899999999999998
LaPaz Icefield 04804,45302,1,327,1,2004.0,,,,0.0195
LaPaz Icefield 04805,45303,1,327,1,2004.0,,,,0.0146
LaPaz Icefield 04806,45304,1,327,1,2004.0,,,,0.0145
LaPaz Icefield 04807,45305,1,44,1,2004.0,,,,0.0116
LaPaz Icefield 04808,45306,1,184,1,2004.0,,,,0.0201
LaPaz Icefield 04809,45307,1,44,1,2004.0,,,,0.0158
LaPaz Icefield 04810,45308,1,333,1,2004.0,,,,0.0152
LaPaz Icefield 04811,45309,1,333,1,2004.0,,,,0.0087
LaPaz Icefield 04812,45310,1,378,1,2004.0,,,,0.0206
LaPaz Icefield 04813,45311,1,378,1,2004.0,,,,0.0099
LaPaz Icefield 04814,45312,1,378,1,2004.0,,,,0.008400000000000001
LaPaz Icefield 04815,45313,1,333,1,2004.0,,,,0.0121
LaPaz Icefield 04816,45314,1,333,1,2004.0,,,,0.015099999999999999
LaPaz Icefield 04817,45315,1,184,1,2004.0,,,,0.0147
LaPaz Icefield 04818,45316,1,333,1,2004.0,,,,0.013900000000000001
LaPaz Icefield 04819,45317,1,374,1,2004.0,,,,0.016300000000000002
LaPaz Icefield 04820,45318,1,184,1,2004.0,,,,0.0147
LaPaz Icefield 04821,45319,1,333,1,2004.0,,,,0.022
LaPaz Icefield 04822,45320,1,333,1,2004.0,,,,0.004900000000000001
LaPaz Icefield 04823,45321,1,333,1,2004.0,,,,0.009699999999999999
LaPaz Icefield 04824,45322,1,42,1,2004.0,,,,0.0017
LaPaz Icefield 04825,45323,1,327,1,2004.0,,,,0.0060999999999999995
LaPaz Icefield 04826,45324,1,378,1,2004.0,,,,0.0058
LaPaz Icefield 04827,45325,1,378,1,2004.0,,,,0.003
LaPaz Icefield 04828,45326,1,327,1,2004.0,,,,0.007
LaPaz Icefield 04829,45327,1,374,1,2004.0,,,,0.0149
LaPaz Icefield 04830,44365,1,374,1,2004.0,,,,0.0043
LaPaz Icefield 04831,44366,1,333,1,2004.0,,,,0.0003
LaPaz Icefield 04832,44367,1,191,1,2004.0,,,,0.0009
LaPaz Icefield 04833,44368,1,333,1,2004.0,,,,0.0005
LaPaz Icefield 04834,44369,1,184,1,2004.0,,,,0.0009
LaPaz Icefield 04835,44370,1,333,1,2004.0,,,,0.0008
LaPaz Icefield 04836,36214,1,68,1,2004.0,,,,0.2631
LaPaz Icefield 04837,36215,1,68,1,2004.0,,,,0.542
LaPaz Icefield 04838,36216,1,197,1,2004.0,,,,0.3235
LaPaz Icefield 04839,36217,1,68,1,2004.0,,,,0.5694
LaPaz Icefield 04840,35005,1,455,1,2004.0,,,,0.0504
LaPaz Icefield 04841,36218,1,399,1,2004.0,,,,0.056
LaPaz Icefield 04842,35006,1,378,1,2004.0,,,,0.0597
LaPaz Icefield 04843,35007,1,64,1,2004.0,,,,0.10859999999999999
LaPaz Icefield 04844,35008,1,68,1,2004.0,,,,0.0068
LaPaz Icefield 04845,36219,1,452,1,2004.0,,,,0.0011
LaPaz Icefield 04846,36220,1,106,1,2004.0,,,,0.0005
Larkman Nunatak 04315,32735,1,463,1,2003.0,,,,1.1648
Larkman Nunatak 04316,32736,1,6,1,2003.0,,,,1.163
Larkman Nunatak 04317,32737,1,34,1,2003.0,,,,0.0104
Larkman Nunatak 04318,32738,1,34,1,2003.0,,,,0.0533
Larkman Nunatak 04319,32739,1,44,1,2003.0,,,,0.0017
Larkman Nunatak 04320,46191,1,333,1,2004.0,,,,0.463
Larkman Nunatak 04321,46192,1,333,1,2004.0,,,,0.266
Larkman Nunatak 04322,46193,1,191,1,2004.0,,,,0.2612
Larkman Nunatak 04323,46194,1,333,1,2004.0,,,,0.38039999999999996
Larkman Nunatak 04324,46195,1,374,1,2004.0,,,,1.1947999999999999
Larkman Nunatak 04325,46196,1,374,1,2004.0,,,,0.8065
Larkman Nunatak 04326,46197,1,378,1,2004.0,,,,0.5829
Larkman Nunatak 04327,46198,1,327,1,2004.0,,,,0.719
Larkman Nunatak 04328,36221,1,184,1,2004.0,,,,15.85
Larkman Nunatak 04329,46199,1,378,1,2004.0,,,,2.0051
Larkman Nunatak 04330,46200,1,374,1,2004.0,,,,2.2371999999999996
Larkman Nunatak 04331,46201,1,327,1,2004.0,,,,0.172
Larkman Nunatak 04332,46202,1,327,1,2004.0,,,,0.095
Larkman Nunatak 04333,46203,1,327,1,2004.0,,,,0.2114
Larkman Nunatak 04334,46204,1,378,1,2004.0,,,,0.2119
Larkman Nunatak 04335,46205,1,374,1,2004.0,,,,0.192
Larkman Nunatak 04336,46206,1,184,1,2004.0,,,,0.2282
Larkman Nunatak 04337,46207,1,327,1,2004.0,,,,0.19269999999999998
Larkman Nunatak 04338,46208,1,327,1,2004.0,,,,0.1993
Larkman Nunatak 04339,46209,1,327,1,2004.0,,,,0.1665
Larkman Nunatak 04340,46210,1,327,1,2004.0,,,,0.32280000000000003
Larkman Nunatak 04341,46211,1,327,1,2004.0,,,,0.1539
Larkman Nunatak 04342,46212,1,191,1,2004.0,,,,0.132
Larkman Nunatak 04343,46213,1,374,1,2004.0,,,,0.1712
Larkman Nunatak 04344,46214,1,191,1,2004.0,,,,0.12129999999999999
Larkman Nunatak 04345,46215,1,333,1,2004.0,,,,0.2552
Larkman Nunatak 04346,46216,1,184,1,2004.0,,,,0.0723
Larkman Nunatak 04347,46217,1,327,1,2004.0,,,,0.0964
Larkman Nunatak 04348,46218,1,333,1,2004.0,,,,0.05
Larkman Nunatak 04349,46219,1,333,1,2004.0,,,,0.0699
Larkman Nunatak 04350,46220,1,327,1,2004.0,,,,0.0316
Larkman Nunatak 04351,46221,1,327,1,2004.0,,,,0.0629
Larkman Nunatak 04352,46222,1,327,1,2004.0,,,,0.0315
Larkman Nunatak 04353,46223,1,327,1,2004.0,,,,0.055799999999999995
Larkman Nunatak 04354,46224,1,191,1,2004.0,,,,0.039299999999999995
Larkman Nunatak 04355,46225,1,191,1,2004.0,,,,0.044
Larkman Nunatak 04356,46226,1,327,1,2004.0,,,,0.0317
Larkman Nunatak 04357,46227,1,184,1,2004.0,,,,0.0795
Larkman Nunatak 04358,46228,1,327,1,2004.0,,,,0.0466
Larkman Nunatak 04359,46229,1,327,1,2004.0,,,,0.0405
Larkman Nunatak 04360,44371,1,191,1,2004.0,,,,0.0152
Larkman Nunatak 04361,44372,1,191,1,2004.0,,,,0.0072
Larkman Nunatak 04362,46230,1,184,1,2004.0,,,,0.0221
Larkman Nunatak 04363,44373,1,191,1,2004.0,,,,0.0314
Larkman Nunatak 04364,45328,1,64,1,2004.0,,,,0.0058
Larkman Nunatak 04365,44374,1,191,1,2004.0,,,,0.0146
Larkman Nunatak 04366,44375,1,191,1,2004.0,,,,0.005900000000000001
Larkman Nunatak 04367,44376,1,191,1,2004.0,,,,0.0123
Larkman Nunatak 04368,44377,1,378,1,2004.0,,,,0.0043
Larkman Nunatak 04369,45329,1,121,1,2004.0,,,,0.0006
Larkman Nunatak 04370,44378,1,191,1,2004.0,,,,0.0155
Larkman Nunatak 04371,44379,1,191,1,2004.0,,,,0.0171
Larkman Nunatak 04372,44380,1,327,1,2004.0,,,,0.0092
Larkman Nunatak 04373,44381,1,191,1,2004.0,,,,0.016300000000000002
Larkman Nunatak 04374,44382,1,319,1,2004.0,,,,0.0202
Larkman Nunatak 04375,44383,1,333,1,2004.0,,,,0.0173
Larkman Nunatak 04376,44384,1,184,1,2004.0,,,,0.0125
Larkman Nunatak 04377,44385,1,378,1,2004.0,,,,0.024
Larkman Nunatak 04378,44386,1,333,1,2004.0,,,,0.0362
Larkman Nunatak 04379,44387,1,191,1,2004.0,,,,0.0092
Larkman Nunatak 04380,45330,1,276,1,2004.0,,,,0.014
Larkman Nunatak 04381,44388,1,191,1,2004.0,,,,0.0147
Larkman Nunatak 04382,45331,1,135,1,2004.0,,,,0.0437
Larkman Nunatak 04383,44389,1,327,1,2004.0,,,,0.0024
Larkman Nunatak 04384,44390,1,319,1,2004.0,,,,0.0101
Larkman Nunatak 04385,44391,1,191,1,2004.0,,,,0.0439
Larkman Nunatak 04386,44392,1,191,1,2004.0,,,,0.0241
Larkman Nunatak 04387,44393,1,191,1,2004.0,,,,0.0062
Larkman Nunatak 04388,44394,1,191,1,2004.0,,,,0.0256
Larkman Nunatak 04389,44395,1,378,1,2004.0,,,,0.0096
Larkman Nunatak 04390,46231,1,191,1,2004.0,,,,0.0158
Larkman Nunatak 04391,46232,1,191,1,2004.0,,,,0.012
Larkman Nunatak 04392,46233,1,191,1,2004.0,,,,0.0062
Larkman Nunatak 04393,46234,1,191,1,2004.0,,,,0.0192
Larkman Nunatak 06250,47396,1,378,1,2006.0,,,,4.4319
Larkman Nunatak 06253,46235,1,191,1,2006.0,,,,7.595
Larkman Nunatak 06254,48698,1,191,1,2006.0,,,,2.3018
Larkman Nunatak 06255,47397,1,327,1,2006.0,,,,1.4385999999999999
Larkman Nunatak 06256,48699,1,191,1,2006.0,,,,3.18
Larkman Nunatak 06258,48700,1,191,1,2006.0,,,,1.8282
Larkman Nunatak 06260,48701,1,327,1,2006.0,,,,1.1778
Larkman Nunatak 06261,47398,1,184,1,2006.0,,,,5.745
Larkman Nunatak 06262,47399,1,327,1,2006.0,,,,7.59
Larkman Nunatak 06263,47400,1,319,1,2006.0,,,,4.575
Larkman Nunatak 06264,47401,1,327,1,2006.0,,,,2.91
Larkman Nunatak 06265,47402,1,327,1,2006.0,,,,3.925
Larkman Nunatak 06266,48702,1,184,1,2006.0,,,,1.8936
Larkman Nunatak 06267,47403,1,327,1,2006.0,,,,8.85
Larkman Nunatak 06268,47404,1,374,1,2006.0,,,,4.265
Larkman Nunatak 06269,47405,1,327,1,2006.0,,,,2.975
Larkman Nunatak 06270,48703,1,191,1,2006.0,,,,2.5413
Larkman Nunatak 06271,47406,1,327,1,2006.0,,,,1.3615
Larkman Nunatak 06272,48704,1,191,1,2006.0,,,,3.19
Larkman Nunatak 06298,47407,1,344,1,2006.0,,,,2.2085
Larkman Nunatak 06299,47408,1,344,1,2006.0,,,,0.7519
Larkman Nunatak 06302,47409,1,184,1,2006.0,,,,2.28
Larkman Nunatak 06304,47410,1,378,1,2006.0,,,,2.0184
Larkman Nunatak 06305,48705,1,191,1,2006.0,,,,2.8851
Larkman Nunatak 06358,47428,1,333,1,2006.0,,,,0.020399999999999998
Larkman Nunatak 06317,46236,1,64,1,2006.0,,,,0.1672
Larkman Nunatak 06318,46237,1,44,1,2006.0,,,,0.025
Larkman Nunatak 06319,45332,1,413,1,2006.0,,,,0.07859999999999998
Larkman Nunatak 06340,47411,1,327,1,2006.0,,,,0.0435
Larkman Nunatak 06342,47412,1,327,1,2006.0,,,,0.0129
Larkman Nunatak 06343,47413,1,345,1,2006.0,,,,0.0185
Larkman Nunatak 06344,47414,1,319,1,2006.0,,,,0.0263
Larkman Nunatak 06345,47415,1,191,1,2006.0,,,,0.0096
Larkman Nunatak 06346,47416,1,191,1,2006.0,,,,0.037399999999999996
Larkman Nunatak 06347,47417,1,327,1,2006.0,,,,0.0157
Larkman Nunatak 06348,47418,1,191,1,2006.0,,,,0.0176
Larkman Nunatak 06349,47419,1,319,1,2006.0,,,,0.020399999999999998
Larkman Nunatak 06350,47420,1,184,1,2006.0,,,,0.016
Larkman Nunatak 06351,47421,1,333,1,2006.0,,,,0.0077
Larkman Nunatak 06352,47422,1,191,1,2006.0,,,,0.0046
Larkman Nunatak 06353,47423,1,191,1,2006.0,,,,0.015300000000000001
Larkman Nunatak 06354,47424,1,333,1,2006.0,,,,0.0313
Larkman Nunatak 06355,47425,1,184,1,2006.0,,,,0.0238
Larkman Nunatak 06356,47426,1,333,1,2006.0,,,,0.0385
Larkman Nunatak 06357,47427,1,327,1,2006.0,,,,0.0263
Larkman Nunatak 06359,47429,1,191,1,2006.0,,,,0.0125
Larkman Nunatak 06360,47430,1,327,1,2006.0,,,,0.044899999999999995
Larkman Nunatak 06361,47431,1,333,1,2006.0,,,,0.0107
Larkman Nunatak 06362,47432,1,327,1,2006.0,,,,0.009800000000000001
Larkman Nunatak 06363,47433,1,327,1,2006.0,,,,0.020300000000000002
Larkman Nunatak 06364,47434,1,191,1,2006.0,,,,0.0357
Larkman Nunatak 06365,47435,1,327,1,2006.0,,,,0.044899999999999995
Larkman Nunatak 06366,47436,1,191,1,2006.0,,,,0.0177
Larkman Nunatak 06367,47437,1,184,1,2006.0,,,,0.0185
Larkman Nunatak 06369,47438,1,184,1,2006.0,,,,0.0594
Larkman Nunatak 06370,48706,1,319,1,2006.0,,,,0.019899999999999998
Larkman Nunatak 06371,48707,1,191,1,2006.0,,,,0.011800000000000001
Larkman Nunatak 06372,48708,1,191,1,2006.0,,,,0.0078
Larkman Nunatak 06373,48709,1,184,1,2006.0,,,,0.006900000000000001
Larkman Nunatak 06374,48710,1,191,1,2006.0,,,,0.0332
Larkman Nunatak 06375,48711,1,191,1,2006.0,,,,0.040100000000000004
Larkman Nunatak 06376,48712,1,319,1,2006.0,,,,0.06559999999999999
Larkman Nunatak 06377,48713,1,191,1,2006.0,,,,0.0048
Larkman Nunatak 06378,48714,1,191,1,2006.0,,,,0.007
Larkman Nunatak 06379,48715,1,184,1,2006.0,,,,0.0519
Larkman Nunatak 06380,48716,1,191,1,2006.0,,,,0.0327
Larkman Nunatak 06381,48717,1,327,1,2006.0,,,,0.0875
Larkman Nunatak 06382,48718,1,191,1,2006.0,,,,0.0091
Larkman Nunatak 06383,48719,1,327,1,2006.0,,,,0.0206
Larkman Nunatak 06384,48720,1,191,1,2006.0,,,,0.0337
Larkman Nunatak 06385,48721,1,191,1,2006.0,,,,0.0111
Larkman Nunatak 06386,48722,1,327,1,2006.0,,,,0.011699999999999999
Larkman Nunatak 06387,48723,1,191,1,2006.0,,,,0.0132
Larkman Nunatak 06388,48724,1,191,1,2006.0,,,,0.0062
Larkman Nunatak 06389,48725,1,191,1,2006.0,,,,0.008
Larkman Nunatak 06390,48726,1,191,1,2006.0,,,,0.0107
Larkman Nunatak 06391,48727,1,191,1,2006.0,,,,0.022
Larkman Nunatak 06392,48728,1,184,1,2006.0,,,,0.09090000000000001
Larkman Nunatak 06393,48729,1,191,1,2006.0,,,,0.0867
Larkman Nunatak 06394,48730,1,327,1,2006.0,,,,0.0215
Larkman Nunatak 06395,48731,1,191,1,2006.0,,,,0.0363
Larkman Nunatak 06396,48732,1,191,1,2006.0,,,,0.0273
Larkman Nunatak 06397,48733,1,184,1,2006.0,,,,0.019600000000000003
Larkman Nunatak 06398,48734,1,191,1,2006.0,,,,0.030699999999999998
Larkman Nunatak 06410,48735,1,319,1,2006.0,,,,0.02
Larkman Nunatak 06411,48736,1,327,1,2006.0,,,,0.0348
Larkman Nunatak 06412,48737,1,327,1,2006.0,,,,0.0085
Larkman Nunatak 06413,48738,1,191,1,2006.0,,,,0.0083
Larkman Nunatak 06414,48739,1,191,1,2006.0,,,,0.0079
Larkman Nunatak 06415,48740,1,191,1,2006.0,,,,0.0056
Larkman Nunatak 06416,48741,1,191,1,2006.0,,,,0.0338
Larkman Nunatak 06417,48742,1,191,1,2006.0,,,,0.009699999999999999
Larkman Nunatak 06418,48743,1,191,1,2006.0,,,,0.0108
Larkman Nunatak 06419,48744,1,327,1,2006.0,,,,0.014
Larkman Nunatak 06420,48745,1,327,1,2006.0,,,,0.0675
Larkman Nunatak 06421,48746,1,191,1,2006.0,,,,0.0177
Larkman Nunatak 06422,48747,1,327,1,2006.0,,,,0.0654
Larkman Nunatak 06424,48748,1,333,1,2006.0,,,,0.0036
Larkman Nunatak 06425,48749,1,333,1,2006.0,,,,0.020399999999999998
Larkman Nunatak 06426,48750,1,191,1,2006.0,,,,0.0070999999999999995
Larkman Nunatak 06427,48751,1,333,1,2006.0,,,,0.0193
Larkman Nunatak 06428,48752,1,191,1,2006.0,,,,0.0108
Larkman Nunatak 06429,48753,1,191,1,2006.0,,,,0.006900000000000001
Larkman Nunatak 06430,47439,1,191,1,2006.0,,,,0.0515
Larkman Nunatak 06431,47440,1,191,1,2006.0,,,,0.0105
Larkman Nunatak 06432,47441,1,184,1,2006.0,,,,0.024300000000000002
Larkman Nunatak 06433,47442,1,191,1,2006.0,,,,0.0114
Larkman Nunatak 06434,47443,1,333,1,2006.0,,,,0.013900000000000001
Larkman Nunatak 06435,47444,1,333,1,2006.0,,,,0.0342
Larkman Nunatak 06436,47445,1,191,1,2006.0,,,,0.023600000000000003
Larkman Nunatak 06437,47446,1,191,1,2006.0,,,,0.0156
Larkman Nunatak 06439,47447,1,191,1,2006.0,,,,0.0103
Larkman Nunatak 06440,47448,1,184,1,2006.0,,,,0.0126
Larkman Nunatak 06441,47449,1,191,1,2006.0,,,,0.0060999999999999995
Larkman Nunatak 06442,47450,1,333,1,2006.0,,,,0.0040999999999999995
Larkman Nunatak 06443,47451,1,184,1,2006.0,,,,0.004900000000000001
Larkman Nunatak 06444,47452,1,327,1,2006.0,,,,0.0126
Larkman Nunatak 06445,47453,1,184,1,2006.0,,,,0.0032
Larkman Nunatak 06446,47454,1,378,1,2006.0,,,,0.015
Larkman Nunatak 06447,47455,1,333,1,2006.0,,,,0.017
Larkman Nunatak 06448,47456,1,191,1,2006.0,,,,0.0175
Larkman Nunatak 06450,48754,1,191,1,2006.0,,,,0.1087
Larkman Nunatak 06451,48755,1,319,1,2006.0,,,,0.0238
Larkman Nunatak 06452,48756,1,191,1,2006.0,,,,0.0521
Larkman Nunatak 06453,48757,1,191,1,2006.0,,,,0.013
Larkman Nunatak 06454,48758,1,319,1,2006.0,,,,0.0988
Larkman Nunatak 06455,48759,1,319,1,2006.0,,,,0.1185
Larkman Nunatak 06456,48760,1,191,1,2006.0,,,,0.032
Larkman Nunatak 06457,48761,1,191,1,2006.0,,,,0.0922
Larkman Nunatak 06458,48762,1,319,1,2006.0,,,,0.11320000000000001
Larkman Nunatak 06459,48763,1,191,1,2006.0,,,,0.0877
Larkman Nunatak 06460,47457,1,184,1,2006.0,,,,0.0901
Larkman Nunatak 06461,47458,1,374,1,2006.0,,,,0.0354
